010612 Les mammifères; vivent, les baleines, les dauphins et les marsouins (mammifères de l'ordre des cétacés); lamantins et dugongs (mammifères de l'ordre des Siréniens); phoques, lions de mer et morses (mammifères du sous-ordre Pinnipedia)
010613 Les mammifères; vivants, chameaux et autres camélidés (camélidés)
280530 Métaux de la Terre, rares; scandium et yttrium, même mélangés ou alliés entre eux
280540 Mercure
2806 Chlorure d'hydrogène (acide chlorhydrique); acide chlorosulfurique
280610 Chlorure d'hydrogène (acide chlorhydrique)
280620 Acide chlorosulfurique
2807 Acide sulfurique; oléum
280700 Acide sulfurique; oléum
2808 Acide nitrique; acides sulfonitriques
280800 Acide nitrique; acides sulfonitriques
2809 Le pentoxyde de diphosphore; l'acide phosphorique et les acides polyphosphoriques
280910 Pentoxyde de diphosphore
280920 Acide phosphorique et acides polyphosphoriques
2810 Les oxydes de bore; acides boriques
281000 Les oxydes de bore; acides boriques
2811 Acides inorganiques et autres composés oxygénés inorganiques de non-métaux; n.c.a. dans le n ° 2806 à 2810
281111 Fluorure d'hydrogène (acide fluorhydrique)
281112 Cyanure d'hydrogène (acide cyanhydrique)
281119 Les acides inorganiques; autre que le fluorure d'hydrogène
281121 Gaz carbonique
281122 Dioxyde de silicone
281129 Composés oxygénés inorganiques; de non-métaux, n.c.a. dans l'article no. 2811.2
2812 Halogénures et oxydes d'halogénure de non-métaux
281211 Dichlorure de carbonyle (phosgène)
281212 Oxychlorure de phosphore
281213 Trichlorure de phosphore
281214 Pentachlorure de phosphore
281215 Monochlorure de soufre
281216 Dichlorure de soufre
281217 Chlorure de thionyle
281219 Trichlorure d'arsenic et autres chlorures et oxydes de chlorure, n.c.a. dans l'article no. 2812
281290 Halogénures et oxydes d'halogénure de non-métaux; sans chlorure
2813 Sulfures de non-métaux; trisulfure de phosphore commercial
281310 Disulfure de carbone
281390 Sulfures de non-métaux (à l'exclusion du carbone); trisulfure de phosphore commercial
2814 Ammoniac; anhydre ou en solution aqueuse
281410 Ammoniac; anhydre
281420 Ammoniac; en solution aqueuse
2815 Hydroxyde de sodium (soude caustique); hydroxyde de potassium (potasse caustique) peroxydes de sodium ou de potassium
281511 Hydroxyde de sodium (soude caustique); solide
281512 Hydroxyde de sodium (soude caustique); en solution aqueuse (lessive de soude ou de la soude liquide)
281520 Hydroxyde de potassium (potasse caustique)
281530 Peroxydes de sodium ou de potassium
2816 Hydroxyde et peroxyde de magnésium; oxydes, hydroxydes et peroxydes de strontium ou de baryum
281610 Hydroxyde et peroxyde de magnésium
281640 Oxydes, hydroxydes et peroxydes, de strontium ou de baryum
2817 Zinc; oxyde et peroxyde
281700 Zinc; oxyde et peroxyde
2818 Oxyde d'aluminium (y compris le corindon artificiel); hydroxyde d'aluminium
281810 Oxyde d'aluminium; corindon artificiel
281820 Oxyde d'aluminium; autre que le corindon artificiel
281830 Hydroxyde d'aluminium
2819 Oxydes de chrome et hydroxydes
281910 Trioxyde de chrome
281990 Oxydes et hydroxydes de chrome; à l'exclusion du trioxyde de chrome
2820 Oxydes de manganèse
282010 Dioxyde de manganèse
282090 Les oxydes de manganèse; à l'exclusion du dioxyde de manganèse
2821 Oxydes et hydroxydes de fer; des couleurs terrestres contenant 70% ou plus en poids de fer combiné évalué en Fe2o3
282110 Oxydes et hydroxydes de fer
282120 Couleurs de la terre; contenant en poids 70% ou plus de fer combiné évalué en Fe2o3
2822 Oxydes et hydroxydes de cobalt; oxydes de cobalt commerciaux
282200 Oxydes et hydroxydes de cobalt; oxydes de cobalt commerciaux
2823 Oxydes de titane
282300 Oxydes de titane
2824 Les oxydes de plomb; plomb rouge et plomb orange
282410 Conduire; monoxyde de plomb (litharge, massicot)
282490 Les oxydes de plomb; n.c.a. dans le n ° 2824
2825 Hydrazine et hydroxylamine et leurs sels inorganiques; d'autres bases inorganiques; autres oxydes, hydroxydes et peroxydes de métaux
